23.08;0.6873081;0.6872644;0.701038;0.7256451;0.7169292;0.7230981;0.7341857;0.7464284;0.7131812;0.7058858;0.664597;0.6221456;0.6961774;0.6900057;0.7010984;0.6747264;0.6577888;0.6642609;0.670269;0.6584237;0.6528882;0.6394861;0.6303723;0.634762;0.6453453;0.6392067;0.6298587;0.6186495;0.6126701;0.613255;0.6121091;0.6170423;0.6295387;0.6429643;0.6365985;0.6540239;0.6544435;0.6465604;0.6501474;0.6504983;0.6569919;0.6562176;0.6541188;0.6535965;0.6600996;0.6553096;0.6618385;0.6663273;0.6679769;0.6626203;0.6513525;0.6683775;0.6620977;0.6688538;0.6475388;0.61367
25.08;0.6254155;0.6608357;0.6766731;0.6861558;0.7213326;0.6930446;0.7107451;0.7230427;0.7058036;0.6888156;0.6359654;0.6150937;0.6635035;0.654451;0.6866224;0.6538809;0.6662462;0.6405821;0.6171138;0.6523517;0.64503;0.6406362;0.6325066;0.6274147;0.625175;0.6308456;0.6396586;0.6150133;0.612846;0.609471;0.613541;0.6192041;0.6332228;0.6392744;0.6384919;0.6563897;0.6525481;0.6487087;0.648045;0.6587663;0.647221;0.6452267;0.6640251;0.6496628;0.6552994;0.6526822;0.6521468;0.6663133;0.6553961;0.6673555;0.656617;0.6283462;0.6519761;0.6775757;0.6495607;0.6183978
27.08;0.6715769;0.6217593;0.6534664;0.6752058;0.6877435;0.6749402;0.7112337;0.7001181;0.6989825;0.6645581;0.6444586;0.6022038;0.6647126;0.6685015;0.6742009;0.6696131;0.656533;0.6584402;0.6532255;0.6419328;0.6392422;0.6466779;0.6305142;0.6213865;0.6387056;0.6333137;0.6283374;0.6199953;0.6096136;0.6114196;0.6085076;0.6136695;0.6266508;0.6331939;0.6341764;0.6467796;0.6526472;0.6509922;0.6507979;0.6555968;0.6502097;0.6498675;0.6512625;0.6540744;0.6595285;0.6553269;0.6428313;0.6521045;0.6422244;0.656985;0.653639;0.6528687;0.6589961;0.6581507;0.6340268;0.6273462
29.08;0.5785048;0.621583;0.6557632;0.6846541;0.6794625;0.6673377;0.690856;0.6810429;0.6893074;0.6703439;0.6263807;0.5766761;0.6539352;0.6525853;0.6518422;0.639601;0.6491498;0.653194;0.632396;0.6596279;0.6404363;0.6264846;0.6387964;0.615026;0.627689;0.6314935;0.6240639;0.6100217;0.6063438;0.6059671;0.6051686;0.611311;0.6217441;0.6308886;0.6329576;0.6488887;0.655897;0.6449284;0.6445294;0.6495331;0.6467311;0.6430222;0.6511219;0.6547356;0.6512446;0.6531377;0.6425759;0.6475854;0.649052;0.6499305;0.6597674;0.6389981;0.6417777;0.6740323;0.6701005;0.6345627
31.08;0.6501362;0.6053254;0.6428463;0.6643429;0.6585854;0.6676834;0.6869351;0.6835599;0.6828142;0.6574403;0.6261018;0.5858692;0.6709613;0.6155791;0.677197;0.6549048;0.6634379;0.63419;0.648935;0.6458813;0.6422918;0.6326695;0.6221559;0.6285669;0.6222426;0.6257681;0.6190231;0.6154981;0.6092633;0.6002717;0.6073324;0.6112431;0.620791;0.6335892;0.6257625;0.646483;0.6488067;0.6506109;0.6405665;0.6476614;0.6399902;0.6401163;0.6491449;0.6465246;0.6518821;0.6415952;0.6455826;0.6558914;0.6593954;0.6641673;0.675375;0.6475067;0.6307142;0.6534988;0.6505186;0.5899477
33.08;0.6455811;0.6308077;0.630164;0.6623496;0.6537632;0.6507862;0.6776317;0.6650142;0.6693293;0.6538427;0.6151696;0.5824638;0.656912;0.6452591;0.6736688;0.6489399;0.6318933;0.6458869;0.6343983;0.6399627;0.6323423;0.6243678;0.6295984;0.6278829;0.612919;0.6239929;0.6122237;0.6139576;0.6059836;0.6026766;0.5994823;0.605809;0.6132845;0.625948;0.6279402;0.6407666;0.6547994;0.6430537;0.6405911;0.6511277;0.6391158;0.642463;0.6417017;0.651376;0.6507946;0.6406675;0.6347539;0.6390205;0.6581082;0.6581636;0.6449728;0.6457487;0.6389401;0.6405724;0.6602451;0.6484811
35.08;0.5855992;0.6053086;0.6294251;0.6421785;0.6434718;0.6442691;0.6721847;0.6671159;0.6694178;0.6518893;0.6361245;0.5738126;0.6388919;0.6263132;0.6614176;0.6150617;0.637047;0.6508069;0.639086;0.6428109;0.6331545;0.6236132;0.6250056;0.6278788;0.6258945;0.6103409;0.6089365;0.6049637;0.6008624;0.601152;0.5966244;0.6022665;0.6205968;0.6277467;0.6246731;0.6462331;0.644093;0.6400696;0.6449602;0.6509222;0.6415301;0.6433054;0.6449524;0.6407425;0.6443299;0.6464534;0.6381543;0.6409427;0.6542542;0.6451653;0.6486406;0.6290169;0.6382348;0.6723883;0.6349798;0.6467945
37.08;0.6083778;0.6049864;0.6148634;0.6415188;0.6362678;0.6261133;0.666716;0.6608381;0.6573711;0.641643;0.6124842;0.5735559;0.6212567;0.639871;0.6492654;0.6385192;0.6344498;0.6453846;0.6268052;0.6263916;0.6232231;0.6260436;0.6241338;0.6132186;0.6090757;0.615814;0.6197501;0.6026414;0.5995409;0.595765;0.5968176;0.6010732;0.6150227;0.6285679;0.6250443;0.643167;0.6475554;0.6365945;0.6343962;0.6439609;0.6405335;0.6331944;0.6387261;0.6418429;0.644247;0.6457996;0.6432907;0.6555021;0.6380258;0.6444155;0.651286;0.6330947;0.6366663;0.6525383;0.6201687;0.5940371
39.08;0.6013053;0.6166403;0.6193752;0.6297931;0.6340243;0.631431;0.6640156;0.6507267;0.6471177;0.6221861;0.5966936;0.57308;0.6486526;0.6143897;0.625005;0.6127565;0.6229821;0.6304942;0.6380922;0.6287184;0.6355842;0.6278934;0.6107729;0.6129777;0.6143044;0.6127524;0.609045;0.6022634;0.597298;0.5914419;0.5932668;0.6001954;0.6159797;0.619133;0.6308878;0.6390162;0.6375693;0.6375869;0.6386182;0.6446028;0.6362447;0.637949;0.633979;0.6389901;0.641124;0.6415091;0.6317601;0.6355799;0.6327438;0.6467049;0.6462615;0.6484562;0.6543717;0.6613772;0.6379358;0.610714
41.08;0.5413761;0.5786814;0.6008694;0.6164135;0.6163563;0.6193805;0.6387742;0.6273741;0.6436154;0.6288952;0.5900849;0.5468177;0.6086021;0.6047323;0.6285523;0.6200221;0.6011337;0.6294116;0.632519;0.6295697;0.611561;0.6088887;0.6008735;0.6062798;0.6138924;0.6065858;0.6053855;0.5997055;0.6007732;0.5941618;0.5946799;0.5956818;0.6126135;0.6238166;0.6269824;0.6339399;0.6372424;0.6344595;0.6356865;0.6440722;0.6400987;0.6358707;0.6381779;0.643327;0.6371261;0.6390219;0.6418289;0.6492591;0.627888;0.6290201;0.6303824;0.6354761;0.6342556;0.6777579;0.620311;0.6169861
43.08;0.605342;0.5725939;0.6088155;0.6139692;0.620222;0.6084685;0.6338475;0.6261455;0.6343627;0.6161106;0.6020701;0.575729;0.6150284;0.5996609;0.6373454;0.6123043;0.6277326;0.612589;0.61094;0.6206614;0.6302638;0.6214004;0.610598;0.6016393;0.6113038;0.60942;0.617571;0.6062445;0.5981386;0.594876;0.5944662;0.6016131;0.6118872;0.6275749;0.6322621;0.6458039;0.6403385;0.6388516;0.6423425;0.6469411;0.6435954;0.6376092;0.6453884;0.646769;0.6343259;0.6529737;0.6433404;0.650135;0.6369012;0.6682312;0.6525091;0.6218858;0.6241838;0.6525343;0.6450467;0.6055953
45.08;0.5751727;0.5846591;0.5779657;0.6120737;0.6209615;0.6162817;0.6323644;0.6266143;0.6268541;0.6160021;0.5711616;0.5506061;0.6261309;0.6104476;0.651091;0.6374968;0.5962444;0.6363944;0.6270269;0.6266017;0.6244483;0.6230463;0.6135994;0.6101656;0.6157861;0.6061515;0.6128693;0.6030055;0.599836;0.5943907;0.5959914;0.5995363;0.6177381;0.6232669;0.6220639;0.6446312;0.6404017;0.6354665;0.6390193;0.6462223;0.639579;0.643906;0.6462642;0.6445701;0.6488435;0.6477239;0.6474783;0.6436009;0.6471271;0.648093;0.6397413;0.6244355;0.63954;0.6290985;0.6105462;0.6316281
47.08;0.5537923;0.581214;0.5927512;0.6107223;0.6076582;0.6129127;0.6207457;0.6361078;0.6226206;0.6209928;0.6025659;0.5741572;0.5949337;0.618386;0.6429319;0.6248882;0.6269881;0.6328883;0.6277558;0.6308462;0.6105442;0.6191982;0.6116962;0.6074146;0.6111792;0.6177572;0.606227;0.5950622;0.5966063;0.6004569;0.5973958;0.6060926;0.6164005;0.6282323;0.6276057;0.6424513;0.6413785;0.6379436;0.6338783;0.6416674;0.6358041;0.6390867;0.6480403;0.6383046;0.6400445;0.6449349;0.6300219;0.6401149;0.6413865;0.6406467;0.6427451;0.6271036;0.6323809;0.6704241;0.6767177;0.629007
49.08;0.5671099;0.5713823;0.5724623;0.6127536;0.6100875;0.6139117;0.640509;0.6230004;0.6197619;0.6183367;0.5578099;0.5481411;0.6106427;0.6157073;0.6205887;0.5986407;0.6158306;0.6286208;0.614482;0.6124773;0.6303912;0.6117955;0.6099258;0.611201;0.6118425;0.6232844;0.6086065;0.6014227;0.594802;0.5959242;0.601631;0.6023366;0.6070113;0.6224646;0.6268056;0.633829;0.6389618;0.6388353;0.6304106;0.645117;0.637467;0.6321198;0.636367;0.628397;0.6428108;0.6415408;0.638379;0.6510046;0.6454388;0.6433073;0.6359273;0.6590517;0.6478928;0.6376241;0.6435229;0.6197794
51.08;0.5739573;0.6125724;0.6036836;0.636438;0.651991;0.6281725;0.6506088;0.6506391;0.6505846;0.6308787;0.6190568;0.5568321;0.6264109;0.6183685;0.6341681;0.6336748;0.6098649;0.6497747;0.6445064;0.6264133;0.622758;0.6188027;0.6042662;0.6094627;0.6066259;0.6127409;0.6051221;0.5976223;0.5930632;0.5846001;0.5923094;0.596074;0.6081004;0.6189251;0.6289147;0.6408643;0.6351525;0.6361985;0.6328094;0.6350396;0.6391075;0.6340286;0.6400239;0.638407;0.6394278;0.6277042;0.6395582;0.6436563;0.6215045;0.6333379;0.6496454;0.6254257;0.6371165;0.6526092;0.624723;0.6272386
53.08;0.6019762;0.6070357;0.6082089;0.6277666;0.6406483;0.6478143;0.6408931;0.637948;0.6363034;0.6457635;0.6055708;0.5639261;0.6201541;0.6295005;0.6322655;0.616958;0.6001689;0.6283013;0.6150895;0.6198374;0.611829;0.6188298;0.6199193;0.5980943;0.6093746;0.6083152;0.6044176;0.5974899;0.5941471;0.590343;0.5873256;0.5916974;0.609426;0.617622;0.6230722;0.6319923;0.6342051;0.6263886;0.6328743;0.6353131;0.6363203;0.6332834;0.6329122;0.6296284;0.6375942;0.6416324;0.6346176;0.6424659;0.6311795;0.6531567;0.6362477;0.6368981;0.6415505;0.645283;0.6060998;0.5922923
55.08;0.5783864;0.589038;0.5885349;0.6352033;0.6191495;0.6339391;0.6425694;0.6510261;0.6447091;0.6178957;0.5936912;0.5562986;0.62184;0.6015134;0.6375935;0.6347465;0.6164589;0.5985884;0.6154346;0.6099924;0.5973431;0.6233884;0.599372;0.6031703;0.6022823;0.605606;0.6049079;0.5950165;0.5904921;0.5838393;0.5861942;0.5986053;0.6037932;0.612975;0.6172534;0.6320376;0.6268475;0.6277775;0.6271138;0.6391234;0.6239404;0.6222683;0.6271918;0.6333563;0.6291438;0.6350246;0.6272177;0.6326976;0.6369257;0.6428646;0.621922;0.6125673;0.6439951;0.6206977;0.6208414;0.6377965
57.08;0.5942216;0.5784487;0.5788557;0.6045782;0.6134821;0.6227883;0.6337519;0.6343338;0.6413067;0.6268561;0.5855341;0.5600778;0.622477;0.6087644;0.6634289;0.6247294;0.6136852;0.6010099;0.6118432;0.6086614;0.6139218;0.606793;0.6041843;0.5951286;0.5998494;0.6004081;0.6030891;0.5864889;0.5861035;0.5849848;0.5846691;0.5885227;0.6077711;0.613964;0.6142827;0.631875;0.6283486;0.6208758;0.6262649;0.6333421;0.6243434;0.6314105;0.627376;0.6271838;0.6328934;0.6353696;0.6259256;0.637721;0.6203981;0.640257;0.6308882;0.6253924;0.6178473;0.6368575;0.6246145;0.6274378
59.08;0.5982996;0.5895818;0.5992718;0.6344153;0.632557;0.6273808;0.650539;0.6391914;0.636442;0.6398625;0.6050446;0.5507308;0.6126962;0.6021775;0.6277473;0.6331568;0.6185842;0.616577;0.6062768;0.6119586;0.6035766;0.6048228;0.6086154;0.5968435;0.6074743;0.596525;0.5909805;0.5838128;0.5844836;0.5735494;0.5818109;0.5814886;0.6044452;0.6103281;0.6117588;0.6256701;0.6232692;0.6296329;0.6241371;0.6291047;0.6247273;0.6259069;0.6237393;0.6234558;0.6245957;0.6348535;0.6268556;0.6357534;0.6248766;0.6359436;0.632085;0.6144055;0.6247966;0.6481023;0.6109497;0.5964449
61.08;0.5757305;0.6046617;0.6186846;0.6396161;0.6354908;0.6272603;0.6640488;0.6568902;0.6390891;0.6297872;0.6034534;0.5729733;0.6141854;0.6303004;0.6390448;0.615633;0.620078;0.6237661;0.6114283;0.6037778;0.6050892;0.6006567;0.5928385;0.6020138;0.5980948;0.6054943;0.5926645;0.5913462;0.5857546;0.5779488;0.5801224;0.5801251;0.5958678;0.6059707;0.6136025;0.6205051;0.6275992;0.6240351;0.621703;0.6294724;0.6240369;0.6232537;0.622282;0.6193969;0.6235817;0.6261313;0.6305915;0.6270856;0.6174347;0.6313208;0.6145015;0.6089355;0.6193413;0.6278381;0.6299034;0.6305065
63.08;0.5719468;0.5973248;0.6197201;0.6360894;0.64037;0.6509416;0.6606158;0.6541511;0.6583258;0.6365692;0.6114227;0.6030344;0.6185902;0.6334663;0.6149965;0.6263015;0.6086721;0.6198109;0.6100792;0.6109962;0.6144906;0.6007858;0.6047629;0.5993257;0.6019027;0.5956418;0.5907429;0.5852315;0.5803653;0.5749246;0.5765596;0.5841028;0.5925117;0.6106215;0.6103638;0.618399;0.6314471;0.6179905;0.6242791;0.6277405;0.6228093;0.61159;0.6163725;0.6204338;0.6212132;0.6255369;0.627942;0.6417022;0.6212146;0.6390596;0.6244655;0.6093322;0.6260027;0.6294534;0.6184317;0.6028834
65.08;0.6093439;0.6117034;0.6316608;0.6609362;0.6453937;0.6633368;0.6808039;0.656896;0.6655265;0.6543546;0.6230175;0.5867533;0.6379186;0.6301944;0.6541182;0.6292696;0.6291029;0.6190364;0.6099653;0.6132477;0.6107923;0.6127892;0.5940124;0.6025392;0.5896781;0.5910817;0.5891811;0.5828588;0.5734942;0.5763762;0.5750557;0.5851185;0.5921657;0.609803;0.61219;0.6193554;0.6184937;0.6150486;0.6211923;0.6277482;0.6178359;0.616321;0.6193802;0.6218887;0.6276487;0.6230254;0.6366029;0.6305204;0.6288498;0.6300705;0.6230228;0.606529;0.6254297;0.6320822;0.6220826;0.5954888
67.08;0.6788082;0.6473663;0.6674404;0.6894708;0.6819848;0.6847705;0.6986588;0.7011206;0.6899548;0.6612669;0.6442901;0.606025;0.6409009;0.6582173;0.6613963;0.6242065;0.6393445;0.6181523;0.6258752;0.6209348;0.6243542;0.6082794;0.5853038;0.6011824;0.6003828;0.5983001;0.5877765;0.5858189;0.5813689;0.5689241;0.5747895;0.5847408;0.5922298;0.6097426;0.6097938;0.6225204;0.6258721;0.6166941;0.6199058;0.6298161;0.6148221;0.6228085;0.6217257;0.6198359;0.6251098;0.6322395;0.6262333;0.6341573;0.6212242;0.6287121;0.6318041;0.60657;0.6033642;0.6482151;0.6114898;0.6065069
69.08;0.6353522;0.6778759;0.668261;0.7065207;0.6889471;0.7009663;0.7190998;0.7089403;0.689258;0.6808684;0.6608267;0.603389;0.6599686;0.6585693;0.6815411;0.6479216;0.6433648;0.6604425;0.618902;0.6202147;0.6200625;0.6013279;0.5976107;0.5924961;0.6050858;0.5939121;0.5895831;0.5863708;0.5758304;0.5731193;0.5771954;0.5813788;0.590361;0.6053924;0.6032459;0.6197731;0.6175904;0.6141737;0.6182271;0.6293423;0.6224608;0.6174733;0.6259346;0.6207657;0.6249242;0.6230948;0.6320721;0.6290174;0.6194746;0.6279507;0.6325559;0.6271652;0.6114332;0.6165972;0.6263071;0.6334028
71.19;0.6559922;0.6646199;0.7086904;0.7364808;0.7337055;0.7066819;0.7321566;0.7164632;0.7348425;0.7168684;0.6678996;0.6209493;0.6933604;0.6472803;0.6679021;0.6588602;0.6510891;0.6262392;0.6296007;0.6373535;0.6143303;0.6084779;0.5877642;0.595895;0.591884;0.5842622;0.5840196;0.573682;0.5749591;0.572108;0.5672879;0.5831251;0.5914569;0.605139;0.6096161;0.6180536;0.6188175;0.6160545;0.613136;0.6266649;0.6205972;0.6108275;0.6176668;0.6162122;0.613668;0.6184483;0.6254231;0.6229547;0.6189008;0.6265944;0.6276345;0.619275;0.6252072;0.6458351;0.6179644;0.6031016
73.19;0.6752407;0.6494068;0.6774817;0.716398;0.7106836;0.7147902;0.7339837;0.7262071;0.7119728;0.7080711;0.6563302;0.6354655;0.6869378;0.6635847;0.6778354;0.6489464;0.654419;0.6317034;0.6352741;0.6115258;0.6238194;0.6069137;0.5906649;0.5911884;0.5862243;0.5982639;0.5883927;0.5782895;0.5718772;0.5771788;0.5768854;0.5784583;0.5937932;0.6061528;0.6026903;0.616243;0.6184893;0.6111636;0.6237962;0.6241355;0.6180739;0.6247869;0.6141979;0.6258764;0.622671;0.6133949;0.6171216;0.6293258;0.6228541;0.6226022;0.6352633;0.6144388;0.63069;0.6334097;0.620022;0.6182505
75.19;0.6505075;0.6493711;0.6695837;0.6752355;0.6934529;0.6661633;0.7020905;0.6935519;0.7101772;0.6938783;0.6511154;0.6203798;0.6666907;0.6280973;0.6777431;0.624252;0.6335411;0.6390903;0.6250689;0.5998231;0.6210329;0.5962869;0.5969476;0.593285;0.5938047;0.5954051;0.5837317;0.5744952;0.5717051;0.5698444;0.573086;0.5739389;0.5935044;0.6026363;0.5985525;0.6249478;0.6181307;0.6106827;0.6086136;0.625299;0.6221193;0.6149358;0.6202623;0.618639;0.6285743;0.6222635;0.6281537;0.6198153;0.6116452;0.6218351;0.6243145;0.6151562;0.6143093;0.6304057;0.6362467;0.5926456
77.41;0.6257567;0.6654199;0.6737926;0.6970239;0.6791705;0.6835816;0.7062156;0.6995756;0.6972392;0.6827466;0.6499315;0.5969121;0.6574492;0.6559967;0.657808;0.6416495;0.6295825;0.6451087;0.6088462;0.6166433;0.6296689;0.6145889;0.6076526;0.6073859;0.6054955;0.5979953;0.5944206;0.5828669;0.5726686;0.5794302;0.5777887;0.5858931;0.5951457;0.6053531;0.6100014;0.6228894;0.6260593;0.6211773;0.6226529;0.6221385;0.6195396;0.6264532;0.616148;0.6185444;0.6250216;0.6281887;0.6251898;0.6322627;0.6282856;0.6394604;0.6295058;0.6252067;0.6376936;0.6520872;0.6295272;0.6158012
79.41;0.6353645;0.6506777;0.649102;0.672516;0.6777688;0.6716883;0.6673599;0.6804478;0.683705;0.6574125;0.6341746;0.61653;0.6563321;0.6383785;0.6475424;0.6314944;0.6418265;0.6380614;0.62131;0.6187643;0.63216;0.6056338;0.6150609;0.5926415;0.5896122;0.5975389;0.5824943;0.5843364;0.5782154;0.5778645;0.5791931;0.5821305;0.5938501;0.6031037;0.60955;0.6218509;0.6190259;0.6199707;0.6211119;0.6258955;0.6234065;0.6212803;0.6232679;0.6245176;0.6147614;0.6234645;0.6221908;0.6296066;0.631167;0.6296557;0.6179652;0.6059012;0.6094321;0.6295285;0.6258323;0.6000998
81.41;0.6183375;0.6455088;0.6742341;0.6744851;0.6541869;0.6835331;0.6937461;0.6866692;0.6718893;0.6801626;0.6289287;0.586521;0.6508684;0.6528135;0.6608904;0.644334;0.641409;0.6455134;0.6363762;0.6120295;0.6127729;0.6225802;0.6056814;0.607139;0.6077359;0.5911294;0.6005012;0.5896322;0.5863853;0.5814275;0.5844411;0.5942339;0.5997404;0.6195852;0.6131578;0.6242604;0.6314573;0.6236452;0.6215154;0.6339714;0.6293952;0.6283049;0.6298682;0.6261403;0.6325711;0.6433457;0.6327166;0.6429494;0.6568953;0.6486144;0.6398631;0.6214701;0.6429185;0.6314887;0.631168;0.6051286
83.41;0.6454911;0.6202331;0.6242472;0.6426998;0.6442772;0.652549;0.6778458;0.6596941;0.6632591;0.6551872;0.6200204;0.5822976;0.634666;0.6462351;0.6369962;0.6371579;0.6087573;0.6327126;0.61475;0.6026939;0.6216542;0.6287262;0.6029587;0.6003646;0.5975249;0.6062768;0.595495;0.5877908;0.5807483;0.5813136;0.5802937;0.5927998;0.6008586;0.6108762;0.6143041;0.6266152;0.626039;0.6210834;0.6263042;0.629292;0.6286865;0.6222524;0.6249038;0.6297151;0.624727;0.6343767;0.6247328;0.6293772;0.6395658;0.6207979;0.6205014;0.6277025;0.6327351;0.6418758;0.6263293;0.5925041
